ID,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
16563,444,CASH_OUT,178616.12,C468251407,178616.12,0,C1669286784,0,178616.12,1
16564,398,PAYMENT,2713.85,C1839308634,0,0,M1425828553,0,0,0
16565,378,PAYMENT,4869.88,C1085885946,195790.72,190920.84,M794831001,0,0,0
16566,547,TRANSFER,594471.04,C1886207550,594471.04,0,C1120946694,0,0,1
16567,235,CASH_IN,11514.34,C589863663,3112225.11,3123739.45,C61969605,178761.71,167247.37,0
16568,731,CASH_OUT,147186.94,C1225675649,147186.94,0,C1599626479,15982.05,163168.99,1
16569,284,PAYMENT,9564.03,C789668461,11296,1731.97,M1680754961,0,0,0
16570,373,CASH_IN,404285.14,C885491121,7796,412081.14,C1558416595,2610919.31,2206634.17,0
16571,621,CASH_OUT,563419.15,C362641590,0,0,C598509092,2801852.8,3365271.95,0
16572,178,CASH_OUT,118131.26,C522984001,214509,96377.74,C1350467725,271353.71,389484.97,0
16573,209,TRANSFER,1516823.73,C117228585,1516823.73,0,C750076858,0,0,1
16574,9,PAYMENT,4826.88,C541515803,0,0,M1285325422,0,0,0
16575,210,CASH_OUT,97141.12,C1969301579,0,0,C1500998589,2461028.45,2558169.57,0
16576,617,CASH_OUT,10000000,C1596180537,10000000,0,C2105645265,0,10000000,1
16577,357,CASH_IN,118540.33,C1173875178,15594,134134.33,C1021310506,351706.68,233166.35,0
16578,13,TRANSFER,114186.02,C1126762143,0,0,C1006955817,515282.89,629468.91,0
16579,53,CASH_OUT,6215.44,C1351929617,6215.44,0,C842672981,191197.42,197412.85,1
16580,578,TRANSFER,68755.57,C1864986190,68755.57,0,C1994735820,0,0,1
16581,323,CASH_IN,107467.62,C1140121665,6325405.94,6432873.56,C734462783,559266.64,451799.02,0
16582,701,CASH_OUT,91882.6,C1017446599,91882.6,0,C1901879882,144354.61,236237.2,1
16583,12,PAYMENT,5865.69,C1241835680,15531,9665.31,M1235723647,0,0,0
16584,465,CASH_OUT,1760061.57,C1907027988,1760061.57,0,C1368065448,142305.44,1902367.02,1
16585,704,CASH_OUT,1722892.9,C664688196,1722892.9,0,C14014864,91562.28,1814455.18,1
16586,326,TRANSFER,829645.3,C80183609,829645.3,0,C618118021,0,0,1
16587,330,CASH_IN,168107.68,C805131655,62,168169.68,C243564216,127.8,0,0
16588,397,PAYMENT,14896.22,C1430206617,11630,0,M995403922,0,0,0
16589,311,CASH_IN,258540.33,C1673001817,1066415.31,1324955.64,C922160194,4635417.01,4376876.67,0
16590,255,PAYMENT,7731.42,C228513915,99974,92242.58,M1324910940,0,0,0
16591,189,CASH_OUT,32830.82,C419928675,32830.82,0,C1441346969,1064994.15,1097824.97,1
16592,297,PAYMENT,15521.97,C563313769,0,0,M1622988040,0,0,0
16593,300,CASH_OUT,170081.57,C2059877144,0,0,C1083901731,3310075.98,3480157.55,0
16594,259,CASH_OUT,160633.46,C682156426,30750,0,C1497850196,0,160633.46,0
16595,502,CASH_OUT,669536.75,C776030932,669536.75,0,C407092830,178669.97,848206.72,1
16596,231,PAYMENT,8319.55,C1140447672,615149.46,606829.9,M1243868211,0,0,0
16597,130,CASH_IN,245033.59,C784498593,285498.5,530532.09,C1949855306,11399590.17,11154556.58,0
16598,536,TRANSFER,232565.37,C1429695579,232565.37,0,C1381280025,0,0,1
16599,118,CASH_OUT,50845.13,C835169130,50845.13,0,C574444599,2739530.31,2790375.44,1
16600,514,CASH_OUT,10880.26,C1316740417,10880.26,0,C665634935,746738.69,757618.95,1
16601,285,PAYMENT,36148.54,C1020106533,0,0,M1617364505,0,0,0
16602,20,CASH_IN,317420.47,C1754788593,335119.85,652540.32,C1022654540,0,0,0
16603,68,TRANSFER,157494.6,C1123186349,157494.6,0,C1729475937,0,0,1
16604,195,TRANSFER,594229.77,C1261111835,594229.77,0,C340862934,0,0,1
16605,205,CASH_OUT,245694.84,C1615152184,245694.84,0,C459404146,0,245694.84,1
16606,355,CASH_IN,11301.67,C587520758,200,11501.67,C2106935417,425166.22,340152.02,0
16607,586,TRANSFER,353874.22,C1684585475,353874.22,353874.22,C1770418982,0,0,1
16608,307,TRANSFER,16734.61,C166709172,16734.61,0,C1054064905,0,0,1
16609,325,CASH_IN,175849.33,C607364794,466887,642736.33,C550556204,244970.28,69120.95,0
16610,129,PAYMENT,10150.26,C809051695,462005,451854.74,M1439644226,0,0,0
16611,235,CASH_OUT,264782.5,C418537104,544709.59,279927.09,C1577720941,1516117.13,1780899.63,0
16612,373,CASH_OUT,437180.45,C1231048343,0,0,C1640711574,2019381.56,2456562,0
16613,177,CASH_OUT,154818,C1663365601,0,0,C650929338,3276647.9,3078204.86,0
16614,324,TRANSFER,378527.71,C32558037,378527.71,0,C1253659543,0,0,1
16615,368,TRANSFER,200419.12,C197020106,200419.12,0,C1227889272,0,0,1
16616,234,CASH_IN,102235.65,C1138015750,357,102592.65,C615510233,889511.97,787276.33,0
16617,591,CASH_OUT,4863106.47,C819607740,4863106.47,0,C346707940,0,4863106.47,1
16618,273,CASH_OUT,76642.85,C1404020862,76642.85,0,C1564124354,1497980.41,1574623.26,1
16619,231,TRANSFER,6029387.26,C172131034,6029387.26,0,C844027977,0,0,1
16620,181,TRANSFER,1644749.94,C744563060,1644749.94,0,C300922639,0,0,1
16621,163,TRANSFER,207434.2,C1838065477,32553,0,C691041073,39115.82,246550.02,0
16622,185,CASH_OUT,185024.91,C526663350,0,0,C693111646,334547.94,519572.85,0
16623,212,CASH_OUT,52208.9,C984196398,184273,132064.1,C1131960393,232832.81,285041.7,0
16624,592,PAYMENT,7113.31,C1223975966,0,0,M2010194260,0,0,0
16625,608,TRANSFER,277048.48,C190615987,277048.48,0,C1904194298,0,0,1
16626,376,CASH_OUT,4776.51,C1430221180,0,0,C1955180603,420419.95,425196.46,0
16627,610,TRANSFER,528149.74,C1626028230,528149.74,0,C581480789,0,0,1
16628,281,CASH_OUT,204778.86,C1378620368,204778.86,0,C1541299335,1325029.54,1529808.39,1
16629,559,TRANSFER,127564.33,C315492632,127564.33,0,C1866365124,0,0,1
16630,201,CASH_OUT,359148.22,C247989155,0,0,C1601170651,659167.73,1018315.95,0
16631,85,TRANSFER,4094.07,C810305173,4094.07,0,C600417404,0,0,1
16632,363,TRANSFER,6513531.58,C875187668,6513531.58,0,C1712764754,0,0,1
16633,137,CASH_OUT,433348.97,C1139626226,433348.97,0,C767625461,1757052.79,2190401.76,1
16634,137,TRANSFER,1265379.37,C272782184,1265379.37,0,C804016361,0,0,1
16635,575,TRANSFER,130479.52,C1416504938,130479.52,0,C1838587779,0,0,1
16636,137,CASH_OUT,144653.44,C2017697191,47666.45,0,C1736677294,821545.13,966198.57,0
16637,235,CASH_IN,81289.95,C1896189554,1548,82837.95,C1030296037,214083.76,132793.81,0
16638,335,CASH_OUT,205022.05,C1855139084,0,0,C1559616502,342677.13,547699.17,0
16639,59,CASH_OUT,1011606.26,C754293523,1011606.26,0,C1247187194,0,1011606.26,1
16640,589,CASH_OUT,145309.54,C1343537619,0,0,C1202082876,2196508.05,2341817.59,0
16641,550,CASH_IN,68547.57,C1989941,4299510.92,4368058.5,C1458850166,318458.5,249910.93,0
16642,11,CASH_OUT,99715.34,C1080199311,13930,0,C824272289,37197,136912.34,0
16643,180,TRANSFER,3608191.52,C771163854,3608191.52,0,C88210735,0,0,1
16644,283,PAYMENT,16733.96,C1017199602,312126,295392.04,M1327164586,0,0,0
16645,102,CASH_OUT,548335.12,C687300462,548335.12,0,C1048805642,6534669.47,7083004.6,1
16646,379,PAYMENT,11378.36,C1643487602,30014,18635.64,M604548958,0,0,0
16647,134,TRANSFER,2460110.25,C17491956,2460110.25,0,C983697974,0,0,1
16648,398,TRANSFER,10000000,C1577486244,15618179.9,5618179.9,C6676578,0,0,1
16649,187,PAYMENT,2583.15,C2084056793,0,0,M1436948974,0,0,0
16650,230,TRANSFER,2326251.51,C1788761832,2326251.51,0,C149376327,0,0,1
16651,726,TRANSFER,185529.91,C1426277806,185529.91,0,C753666064,0,0,1
16652,378,CASH_OUT,135012.13,C1089716568,239838.95,104826.82,C1008129793,627490.17,762502.3,0
16653,192,TRANSFER,8783.42,C552483700,8783.42,0,C877622868,0,0,1
16654,13,CASH_OUT,227992.8,C1041861827,20868,0,C1781507777,701199.18,785949.89,0
16655,396,CASH_IN,40775.8,C1795119841,2518,43293.8,C664840245,6986.25,0,0
16656,646,TRANSFER,399045.08,C724693370,10399045.08,10399045.08,C1909486199,0,0,1
16657,302,PAYMENT,4442.26,C441173666,0,0,M776980154,0,0,0
16658,11,CASH_OUT,93797.95,C150315449,0,0,C416982864,365737.1,598717.25,0
16659,45,PAYMENT,8512.56,C1792733612,50173,41660.44,M1720041561,0,0,0
16660,129,PAYMENT,5342.88,C1092786870,148102,142759.12,M1453508711,0,0,0
16661,188,PAYMENT,10039.2,C62059735,0,0,M16591221,0,0,0
16662,186,CASH_IN,43587.57,C711708361,6432711.26,6476298.83,C129657491,65034.87,21447.3,0
16663,507,CASH_OUT,269476.09,C2019808660,269476.09,0,C1739573191,32185.76,301661.86,1
16664,370,CASH_IN,187416.95,C1881049312,37376,224792.95,C373217270,427182.77,239765.83,0
16665,325,DEBIT,1695.12,C1824313019,107552,105856.88,C712727520,36457.69,38152.81,0
16666,307,CASH_IN,239074.87,C21034485,1237,240311.87,C1286264831,0,0,0
16667,239,PAYMENT,12654.34,C189850736,56,0,M526585184,0,0,0
16668,13,CASH_IN,226413.93,C2027779064,7650,234063.93,C1755130739,1991370.87,2283266.61,0
16669,11,CASH_OUT,84414.69,C870078047,223,0,C1452722471,6849586.35,6543818.98,0
16670,516,CASH_OUT,10000000,C934748606,10000000,0,C1976182150,195275.73,10195275.73,1
16671,698,TRANSFER,2360965.74,C652805984,2360965.74,0,C1997052415,0,0,1
16672,503,PAYMENT,2894.25,C1549169486,28057,25162.75,M207311047,0,0,0
16673,636,TRANSFER,729078.34,C1326188637,729078.34,0,C1097922403,0,0,1
16674,264,TRANSFER,627586.04,C1202568375,627586.04,0,C1928207921,0,0,1
16675,201,PAYMENT,830.51,C1883406237,692,0,M1320198540,0,0,0
16676,399,CASH_OUT,204354.1,C834344431,41188,0,C918485243,35035.01,239389.11,0
16677,303,PAYMENT,20128.06,C1592151459,105780.75,85652.69,M828389264,0,0,0
16678,301,PAYMENT,2060.35,C2054774131,62905,60844.65,M354952920,0,0,0
16679,653,TRANSFER,128440.4,C144389176,128440.4,0,C631598380,0,0,1
16680,44,TRANSFER,139121.12,C1344285807,0,0,C1120189482,1442525.22,1581646.34,0
16681,139,PAYMENT,4859.33,C361804596,0,0,M441986769,0,0,0
16682,163,CASH_OUT,1153200.73,C991308011,1153200.73,0,C503187558,0,1153200.73,1
16683,298,CASH_OUT,40043.74,C1344634344,40043.74,0,C1675764449,1462828.02,1502871.76,1
16684,210,PAYMENT,10369.68,C291584662,0,0,M922789119,0,0,0
16685,356,TRANSFER,5952739.3,C1569009550,5952739.3,0,C1429463996,0,0,1
16686,386,TRANSFER,10000000,C1499124218,21975271.77,11975271.77,C430952051,0,0,1
16687,320,CASH_OUT,171200.54,C949614890,171200.54,0,C505532836,76266.33,247466.87,1
16688,665,CASH_OUT,866712.19,C929434570,866712.19,0,C564977674,2284736.59,3151448.78,1
16689,227,PAYMENT,69572.83,C1149123101,0,0,M790492500,0,0,0
16690,6,CASH_OUT,17320.91,C436661284,17320.91,0,C522173599,6244.44,0,1
16691,705,TRANSFER,62898.81,C1958431275,62898.81,0,C2103213802,0,0,1
16692,687,CASH_OUT,3009125.59,C1336183748,3009125.59,0,C1701261765,46901.34,3056026.93,1
16693,698,TRANSFER,2184556.65,C1385022604,2184556.65,0,C1641999884,0,0,1
16694,495,CASH_OUT,197943.1,C1439806480,197943.1,0,C1102600880,0,197943.1,1
16695,501,TRANSFER,185391.82,C1750444391,185391.82,0,C854032336,0,0,1
16696,138,PAYMENT,20113.77,C710002671,3253,0,M1317448904,0,0,0
16697,412,CASH_OUT,87438.83,C171722567,87438.83,0,C373099363,69617.57,157056.4,1
16698,499,CASH_OUT,705529.08,C722954269,705529.08,0,C1084850642,41951.21,747480.29,1
16699,212,TRANSFER,10000000,C217654973,24953893.08,14953893.08,C167868594,0,0,1
16700,671,TRANSFER,152724.32,C1406252838,152724.32,0,C1821499919,0,0,1
16701,326,TRANSFER,15177.97,C1421733222,15177.97,0,C1718960484,0,0,1
16702,16,CASH_IN,401027.76,C1128621620,1170236.96,1571264.72,C500559932,840825.02,439797.26,0
16703,185,PAYMENT,29835.12,C829470049,0,0,M1122660159,0,0,0
16704,217,PAYMENT,2340.86,C1948456475,41025,38684.14,M1499825863,0,0,0
16705,324,CASH_OUT,127731.77,C2002741623,31205,0,C1022185458,0,127731.77,0
16706,19,TRANSFER,161939.36,C263177591,161939.36,0,C94435408,0,0,1
16707,307,CASH_OUT,10130.2,C1735839835,0,0,C1625189552,1858541.12,1868671.32,0
16708,82,CASH_OUT,1534985.07,C911734420,1534985.07,0,C1953014312,0,1534985.07,1
16709,163,CASH_IN,15818.26,C5863749,14766246.07,14782064.33,C2077071455,2298376.35,2282558.09,0
16710,230,CASH_OUT,1827209.07,C671668065,1827209.07,0,C835636847,944687.45,2771896.52,1
16711,371,PAYMENT,16080.41,C885925307,0,0,M574767887,0,0,0
16712,230,PAYMENT,3816.26,C723431151,148008.23,144191.97,M1558114418,0,0,0
16713,186,TRANSFER,561149.9,C71755087,561149.9,0,C1714094966,0,0,1
16714,320,TRANSFER,148305.3,C792987085,148305.3,0,C1731551447,0,0,1
16715,379,CASH_OUT,141986.85,C88318035,21005,0,C760227735,263485.96,405472.81,0
16716,612,PAYMENT,2126.9,C73942901,0,0,M862184459,0,0,0
16717,356,CASH_IN,363100.7,C759786000,11298579.58,11661680.28,C348238972,427121.43,64020.73,0
16718,181,CASH_OUT,232685.93,C163728887,72328,0,C690171248,2331923.62,2564609.56,0
16719,18,CASH_OUT,135194.49,C1191244568,0,0,C944065627,1334036.07,1564344.27,0
16720,485,CASH_OUT,53107.96,C1568950252,53107.96,0,C370224798,9062662.62,9115770.58,1
16721,223,CASH_OUT,468446.77,C1527065781,468446.77,0,C1620993935,0,468446.77,1
16722,590,PAYMENT,14172.54,C1483976913,26905,12732.46,M1463747873,0,0,0
16723,559,CASH_OUT,175290.91,C1912599931,175290.91,0,C1678235218,0,175290.91,1
16724,15,TRANSFER,1084830.87,C873628261,227,0,C405918916,2765,1623503.92,0
16725,372,CASH_OUT,358432.88,C1613677747,21553,0,C1105883742,583079.55,941512.43,0
16726,211,CASH_IN,285437.37,C1266878572,6187973.23,6473410.6,C1028061559,1076489.53,937989.58,0
16727,283,CASH_OUT,60376.58,C749303188,0,0,C159461032,2733918.17,2794294.75,0
16728,612,CASH_IN,241331.85,C124388214,190219,431550.85,C589835279,2310298.19,2068966.34,0
16729,191,PAYMENT,9535.08,C2032219122,20061,10525.92,M587787185,0,0,0
16730,20,PAYMENT,8244.74,C1744805196,0,0,M1016888037,0,0,0
16731,281,CASH_OUT,213643.62,C1652026526,377121.54,163477.92,C1865387855,946938.43,1160582.05,0
16732,61,TRANSFER,55062.46,C960647528,55062.46,0,C1203056408,0,0,1
16733,210,CASH_OUT,108734.32,C1979405267,758,0,C465480399,4340455.02,4449189.34,0
16734,213,CASH_IN,79862.41,C1269222385,201711,281573.41,C1759062762,3263120.25,3183257.84,0
16735,481,CASH_OUT,20296.68,C2072968042,20296.68,0,C1480258945,129269.88,149566.56,1
16736,25,CASH_OUT,289444.31,C145257473,0,0,C1548438605,348391.39,637835.7,0
16737,430,CASH_OUT,2828068.73,C1776748909,2828068.73,0,C382300309,102766.8,2930835.53,1
16738,282,CASH_OUT,83827.23,C1995783112,11013,0,C542143020,155810.34,239637.57,0
16739,541,TRANSFER,5512595.16,C866940482,5512595.16,0,C439777309,0,0,1
16740,249,PAYMENT,52366.28,C566852720,11649.51,0,M856880132,0,0,0
16741,135,PAYMENT,18115.94,C398979168,0,0,M734393826,0,0,0
16742,403,CASH_OUT,186904.72,C2124828986,0,0,C1099095006,4779170.84,4966075.55,0
16743,370,TRANSFER,1653144.1,C462652864,1653144.1,0,C725249814,0,0,1
16744,351,PAYMENT,11918.32,C1379819672,140670.38,128752.06,M1322389475,0,0,0
16745,235,CASH_OUT,14149.83,C1003211249,23375.46,9225.63,C1355269123,34321.47,48471.3,0
16746,501,TRANSFER,1254775.16,C22591109,1254775.16,0,C1801693441,0,0,1
16747,209,CASH_IN,18683.03,C1841014588,3667316.93,3685999.96,C679065616,82311.18,63628.15,0
16748,212,PAYMENT,15764.72,C1442055077,424,0,M1842221789,0,0,0
16749,596,CASH_IN,114112.91,C897352350,39782,153894.91,C899155690,3311001.49,3196888.58,0
16750,398,CASH_OUT,103945.9,C634270393,10554,0,C2008963565,737444.39,841390.28,0
16751,47,CASH_OUT,243028.65,C1427360526,243028.65,0,C410529823,441285.14,684313.79,1
16752,358,CASH_OUT,361877.28,C930621718,361877.28,0,C392213931,380179.71,742056.99,1
16753,647,CASH_OUT,64202.85,C357338686,64202.85,0,C831722456,42467.49,106670.33,1
16754,506,TRANSFER,7041719.54,C295695808,7041719.54,0,C1634584019,0,0,1
16755,230,CASH_OUT,257500.02,C2056669781,613,0,C675443566,0,257500.02,0
16756,159,CASH_OUT,567980.27,C1729341232,0,0,C2007288469,1286949.49,1854929.76,0
16757,279,TRANSFER,601222.02,C1700633166,601222.02,0,C1334915379,0,0,1
16758,90,CASH_OUT,7696836.35,C1784092244,7696836.35,0,C646123724,180993.45,7877829.8,1
16759,278,PAYMENT,2401.64,C1922287683,60164,57762.36,M272320196,0,0,0
16760,69,CASH_OUT,19776.71,C1994183389,19776.71,0,C366927459,1138941.53,1158718.24,1
16761,605,TRANSFER,1555182.41,C403559722,1555182.41,0,C999708230,0,0,1
16762,348,PAYMENT,11166.17,C368962770,201802,190635.83,M532233298,0,0,0
16763,174,TRANSFER,31045.76,C1059048177,31045.76,0,C1277391271,0,0,1
16764,184,CASH_OUT,147081.2,C133340356,0,0,C771362675,1760549.48,1907630.68,0
16765,331,CASH_IN,129369.78,C1733580565,10405623.04,10534992.81,C482887068,980506.2,851136.43,0
16766,230,TRANSFER,3774746.08,C721399587,3774746.08,0,C811425759,0,0,1
16767,336,CASH_OUT,9207.38,C202544710,9207.38,0,C728550781,0,9207.38,1
16768,21,CASH_OUT,158299.34,C179332971,158299.34,0,C631110333,36152.54,271369.74,1
16769,303,TRANSFER,1336351.19,C164735146,766,0,C727208585,63044.69,1399395.88,0
16770,7,PAYMENT,4286.24,C1293177207,10024.67,5738.43,M525859363,0,0,0
16771,276,TRANSFER,2554948.41,C1323434456,2554948.41,0,C934748143,0,0,1
16772,182,PAYMENT,20097.14,C499562209,24134.61,4037.48,M786916220,0,0,0
16773,408,PAYMENT,35013.71,C118050432,0,0,M713080429,0,0,0
16774,250,CASH_OUT,374618.52,C1145976925,576,0,C298547888,2333722.57,2708341.08,0
16775,387,CASH_OUT,10000000,C618976547,10000000,0,C1908782637,0,10000000,1
16776,10,CASH_IN,428142.16,C958239327,6094,434236.16,C2099963719,638300.83,46734.78,0
16777,18,CASH_OUT,118895.02,C700110238,124079,5183.98,C1712007468,0,118895.02,0
16778,692,CASH_IN,78401.04,C636978363,3253759.65,3332160.69,C979097728,295922.78,217521.74,0
16779,346,CASH_OUT,152767.01,C1815301951,242520,89752.99,C1476603843,147791.84,300558.85,0
16780,251,TRANSFER,849101.51,C110669920,16530,0,C1335228080,0,849101.51,0
16781,564,CASH_OUT,194842.2,C887935779,244119,49276.8,C1863971692,64328.36,259170.56,0
16782,194,CASH_OUT,2942177.94,C806917038,2942177.94,0,C2093110061,0,2942177.94,1
16783,231,PAYMENT,1944.25,C89542724,0,0,M1926831486,0,0,0
16784,623,TRANSFER,296156.97,C801116845,296156.97,0,C177042308,0,0,1
16785,377,TRANSFER,603279.91,C585995030,0,0,C1629212528,2396254.76,2999534.67,0
16786,188,TRANSFER,805179.31,C1410369399,0,0,C558609687,878105.77,1683285.08,0
16787,137,CASH_OUT,3116833.75,C794060279,3116833.75,0,C928051601,456298.06,3573131.82,1
16788,351,CASH_OUT,4129482.96,C353183181,4129482.96,0,C2040628937,3271377.92,7400860.88,1
16789,245,TRANSFER,124311.57,C318078280,124311.57,0,C571016162,0,0,1
16790,181,PAYMENT,34539.41,C516770585,51509,16969.59,M1551568042,0,0,0
16791,502,CASH_OUT,1673066.07,C386160700,1673066.07,0,C1099214627,3680384.06,5353450.13,1
16792,297,CASH_OUT,43522.69,C497409478,0,0,C657070390,593545.76,637068.45,0
16793,219,TRANSFER,36371.77,C2064408554,36371.77,0,C1562975084,0,0,1
16794,194,CASH_OUT,651477.38,C919667911,651477.38,0,C145427921,13160.86,664638.23,1
16795,230,CASH_OUT,114169.66,C1069101318,114169.66,0,C894811944,80478.74,194648.4,1
16796,98,CASH_OUT,2394623.8,C1374141932,2394623.8,0,C2044636303,4678162.27,7072786.07,1
16797,733,TRANSFER,57543.34,C1164351211,57543.34,0,C1595140561,0,0,1
16798,177,CASH_OUT,586718.88,C1287528366,586718.88,0,C1067341557,290900.71,877619.59,1
16799,9,PAYMENT,30513.04,C1382114422,26165,0,M975069510,0,0,0
16800,259,CASH_IN,94845.9,C1585202897,4713518.93,4808364.82,C484680653,4729592.71,4634746.82,0
16801,472,CASH_OUT,63440.63,C1047682756,63440.63,0,C1400720500,26850.23,90290.87,1
16802,533,TRANSFER,400517.07,C709213920,400517.07,0,C565737744,0,0,1
16803,726,CASH_OUT,561446.32,C46584034,561446.32,0,C889161181,122622.57,684068.89,1
16804,273,CASH_OUT,104594.08,C609487563,0,0,C1787870120,2472999.4,2577593.48,0
16805,514,CASH_IN,80091.8,C1609325931,3726354.82,3806446.62,C399275433,256409.03,176317.23,0
16806,349,CASH_OUT,401272.17,C833784990,0,0,C1647311713,417049.57,818321.74,0
16807,249,TRANSFER,299298.5,C1854457875,299298.5,0,C683162403,0,0,1
16808,460,CASH_OUT,998086.61,C175000067,998086.61,0,C1507172682,440777.77,1438864.38,1
16809,37,CASH_OUT,396457.04,C1359051354,510895.44,114438.41,C2020435846,0,396457.04,0
16810,185,CASH_OUT,168190.81,C1499805709,0,0,C754563509,1830257.97,1998448.79,0
16811,280,CASH_OUT,12504.39,C116304133,1132,0,C1991959091,0,12504.39,0
16812,592,CASH_OUT,1798215.73,C1392925972,1798215.73,0,C163506875,404840.02,2203055.75,1
16813,362,CASH_OUT,60314.32,C1209135917,60314.32,0,C2133064223,181574.4,241888.72,1
16814,34,CASH_OUT,334849.79,C163971183,41825,0,C953280601,3042653.8,3377503.59,0
16815,131,CASH_IN,22107.04,C1193689345,7347611.94,7369718.98,C982967517,413660.86,391553.82,0
16816,312,CASH_OUT,6580427.81,C511307813,6580427.81,0,C377087678,0,6580427.81,1
16817,570,TRANSFER,1131750.38,C2117251684,1131750.38,0,C1002454874,0,0,1
16818,284,CASH_OUT,144662.6,C2007689359,0,0,C375525368,397699.05,542361.64,0
16819,241,CASH_OUT,325470.07,C570536992,325470.07,0,C437423112,19771.15,345241.22,1
16820,9,CASH_OUT,156114.37,C2101263683,15597,0,C1599377459,1002730.04,836327.17,0
16821,361,TRANSFER,1742012.06,C1829363360,1742012.06,0,C826844861,0,0,1
16822,659,CASH_OUT,50577.26,C1270665617,50577.26,0,C465118409,9581426.29,9632003.55,1
16823,257,CASH_IN,74114.32,C904812528,2738005.38,2812119.7,C1946717135,4847569.93,4773455.61,0
16824,514,TRANSFER,137605.04,C424417978,137605.04,0,C1218914376,0,0,1
16825,212,TRANSFER,150815.55,C1822827745,0,0,C560003819,810938.21,961753.76,0
16826,163,CASH_OUT,90118.56,C818285829,0,0,C1010196656,478470.12,568588.68,0
16827,551,CASH_OUT,813992.49,C990823587,813992.49,0,C1506986844,24794625.2,25608617.69,1
16828,166,CASH_OUT,50566.59,C2076515677,0,0,C548547134,430113.52,480680.12,0
16829,15,TRANSFER,170,C553034695,170,0,C26381896,0,0,1
16830,608,CASH_OUT,388171.95,C1228945957,388171.95,0,C1532344738,0,388171.95,1
